name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days,mbrg,nprg,nav,targ,epsg,seg,currentratio,quickratio,cashratio,icratio,sheqratio,adratio,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
长航凤凰,3.65,1.36,18.8963,9.7163,0.0096,712.1011,0.7035,3.8727,92.9584,36.4554,9.8751,1.798,200.2225,-7.5181,-92.1075,3.7768,2.8148,-92.0727,3.7768,1.9763,1.905,51.981,-1791.9118,50.3667,49.6333,-0.0134,-0.018,-0.9797,-0.0363,-4.504
美菱电器,4.32,1.75,19.9439,220.2167,0.2108,12526.7109,11.9918,10.2058,35.2741,5.7005,63.1524,1.4665,245.4824,20.2661,937.5465,51.0632,37.9579,682.9971,50.5406,1.5054,1.2149,59.9174,-78.1634,41.3036,58.6964,0.0787,0.0788,4.4756,0.1342,14.5013
广州浪奇,2.2,0.39,3.0748,39.2716,0.075,9849.0737,18.8338,6.4282,56.0032,18.4188,19.5452,3.2959,109.2266,30.0994,31.4185,62.0609,18.1398,14.2857,63.1765,1.4156,1.2008,13.2318,325.7823,42.8048,57.1952,-0.0706,-0.1667,-17.834,-0.2915,-29.6943
岭南控股,4.91,10.11,54.7641,30.6149,0.1135,302.7773,1.1227,17.8107,20.2126,27.8158,12.9423,1.463,246.0697,-0.9948,-21.9639,1.1591,1.1265,-26.6667,1.1591,1.6009,1.5484,115.3332,995.3811,73.0701,26.9299,0.14,0.0497,1.3845,0.1845,45.9641
柳工,0.55,0.7,24.8687,49.2601,0.0437,7005.3954,6.2256,2.4283,148.2519,1.9002,189.4537,0.5189,693.7753,5.2522,129.0834,-0.6633,0.9796,131.746,-0.6445,1.4541,1.1394,72.8951,215.5517,42.9817,57.0183,0.1967,0.067,28.972,0.1174,15.1141
广弘控股,8.51,5.1,13.9121,105.6322,0.1809,2067.4982,3.5415,106.1783,3.3905,13.9036,25.8926,2.2104,162.8664,7.2822,44.6451,8.5225,9.4419,38.4615,8.9494,2.9736,2.5859,129.2208,-2030.4878,78.5274,21.4726,0.0902,0.1174,1.7321,0.5466,55.2266
大冷股份,5.5,10.03,18.0333,178.6327,0.2919,1779.4992,2.9087,2.488,144.6945,5.0041,71.941,1.0428,345.2244,10.6985,38.6502,22.2383,22.0701,-13.8889,22.6691,1.5166,1.2808,49.5048,4194.9113,66.5672,33.4328,-0.0043,-0.0015,-0.0424,-0.0046,-0.5613
穗恒运A,14.59,21.76,32.6572,573.4618,0.837,2635.3867,3.8468,10.1659,35.4125,3.0904,116.4898,1.2138,296.5892,18.3941,19.7906,8.5097,9.7235,27.4125,9.3525,0.7508,0.5683,44.7377,535.0955,46.6324,53.3676,0.3205,0.0919,1.4378,0.1723,25.3853
华金资本,5.71,13.17,43.5988,40.8472,0.1184,310.0327,0.8994,3.8896,92.5545,1.666,216.0864,0.7791,462.0716,46.0573,-0.4996,5.3449,59.8738,8.0219,4.3513,0.6056,0.4359,27.2109,382.8301,41.7844,58.2156,0.29,0.046,1.661,0.0789,11.3387
万家乐,14.34,5.22,32.5675,226.6579,0.3281,4338.4697,6.2802,3.4554,104.1848,7.7319,46.5604,1.4739,244.2499,5.0384,52.2798,-2.6697,-21.7615,83.3333,15.1683,2.2344,2.0516,28.948,1248.6925,63.2484,36.7516,0.0603,0.0803,0.9994,0.2185,22.3893
万泽股份,5.49,39.13,35.6679,76.1902,0.1549,194.6797,0.3958,10.507,34.2629,0.0862,4176.3341,0.0782,4603.5806,-60.4157,89.2374,-15.2229,-28.3799,66.6667,5.6206,2.278,1.3573,79.9628,279.5069,59.6626,40.3374,-1.0526,-0.087,-2.8647,-0.2156,-23.29
华映科技,3.05,8.91,15.1401,395.6697,0.2288,4435.9927,2.5659,2.3818,151.1462,13.7676,26.1483,0.4419,814.664,-18.3595,89.7923,332.9069,111.1254,99.5897,345.0164,2.4871,2.4368,140.3132,695.865,69.0976,30.9024,-0.0392,-0.0092,-0.4562,-0.0297,-3.0401
广宇发展,15.02,8.78,33.0224,345.2996,0.6734,3932.7716,7.6704,5501149.239,1.00E-04,0.2376,1515.1515,0.3104,1159.7938,172.4198,121.1476,19.6017,129.613,139.2857,17.6868,1.9487,0.2382,10.5704,-7904.7001,17.8631,82.1369,-1.6908,-0.3622,-12.373,-0.441,-72.6229
云南白药,18.56,13.02,29.8639,2919.8768,2.8038,22410.6544,21.5197,21.6552,16.6242,2.5062,143.6438,1.1501,313.0163,8.065,6.3619,17.1182,27.4518,5.2632,17.0673,3.2768,2.2495,48.8907,3888.3573,64.4396,35.5604,0.1332,0.1214,1.0184,0.3414,44.3196
粤电力A,4,4.12,21.5487,936.5349,0.1783,22681.12,4.3199,8.6228,41.7498,12.5008,28.7982,2.0132,178.8198,-11.8283,-72.2241,-2.9304,-1.7282,-70.9677,-1.5818,0.6695,0.582,30.0003,239.075,41.5079,58.4921,0.3838,0.1232,6.7685,0.2106,50.3669
中天金融,19.71,15.1,33.7652,2939.3693,0.6254,19460.5412,4.1406,10.4319,34.5095,0.3876,928.7926,0.4068,884.9558,26.4814,12.9463,20.2051,28.446,4.2648,18.1993,2.29,0.8101,42.707,489.5179,21.8895,78.1105,0.0229,0.0063,0.151,0.008,1.9696
佛山照明,21.48,31.85,25.1983,1072.3421,0.8429,3366.455,2.6463,7.0013,51.419,3.8348,93.8771,1.2095,297.6437,17.0266,2747.9878,-1.0334,0.8576,1906.9048,-0.6585,3.8277,2.9753,167.3147,-4374.1635,82.0547,17.9453,0.0861,0.0475,0.2702,0.2649,32.7981
皖能电力,8.06,8.36,11.7951,889.033,0.4965,10633.4709,5.9391,8.4325,42.692,45.6084,7.8933,4.1101,87.5891,-5.8796,-38.5023,13.5703,18.905,-22.4806,20.9649,0.4622,0.4262,18.5604,598.2362,54.9318,45.0682,0.1825,0.0716,1.5929,0.159,29.639
中原环保,5.74,31.75,40.769,297.5002,0.4578,936.7757,1.4416,6.6656,54.0086,27.465,13.1076,0.949,379.3467,80.7481,188.2893,427.7419,156.4609,31.5789,428.5421,3.838,3.7613,258.1559,698.7575,84.7621,15.2379,0.254,0.0384,0.7975,0.2517,67.2001
金浦钛业,6.34,11.54,17.9091,120.8038,0.1224,1046.0726,1.06,31.111,11.5715,7.76,46.3918,0.8482,424.4282,47.3607,-7.9115,7.8072,6.7775,-7.6923,7.8072,1.8412,1.6633,24.8616,1447.6219,70.5887,29.4113,-0.1237,-0.048,-1.0711,-0.1632,-19.3086
金圆股份,14.09,14.11,36.9582,305.5097,0.5132,2164.0824,3.6356,2.8846,124.8007,6.1174,58.8485,1.3158,273.5978,16.0219,12.9411,16.6332,17.0496,16.1838,16.6239,0.9454,0.8207,20.6592,528.1118,45.5071,54.4929,-0.0111,-0.0047,-0.0735,-0.0086,-1.2255
航天发展,4.69,11.94,38.8061,244.0204,0.1706,2042.1,1.4284,3.2204,111.7874,2.2144,162.5723,0.5192,693.3744,81.8877,29.3321,-1.9541,2.3645,-26.087,-2.1829,3.6388,3.1438,208.2726,10216.3636,77.6647,22.3353,0.0865,0.0254,0.6316,0.1138,16.1481
湖南投资,3.8,27.74,58.8603,58.683,0.1175,211.4813,0.4236,9.6051,37.4801,0.1128,3191.4894,0.137,2627.7372,15.6394,570.2399,3.3426,15.3803,200,3.959,2.0357,0.8458,66.6601,-1952.8245,65.1058,34.8942,1.1049,0.0984,4.6719,0.2819,28.2711
江铃汽车,10.62,4.94,22.6073,1318.0161,1.5268,26633.9486,30.8543,20.265,17.7646,11.2483,32.0048,1.7885,201.286,8.5864,-40.685,3.5731,16.356,-40.4669,3.5731,1.3754,1.2124,98.3063,-660.0686,50.6628,49.3372,0.1725,0.1875,3.4851,0.3801,38.705
创元科技,3.1,2.18,26.2386,49.7711,0.1244,2282.1542,5.7042,4.274,84.2302,2.1791,165.2058,1.0582,340.2003,6.1407,72.4468,19.7968,20.8826,100,21.7994,1.3788,0.9011,44.0563,1105.3178,51.3253,48.6747,0.0879,0.05,1.8718,0.1028,11.5147
靖远煤电,3.52,7.44,20.6801,221.7186,0.0969,2977.5807,1.3019,3.7961,94.8342,6.5503,54.9593,0.7404,486.2237,12.4941,23.4497,2.6123,-2.3341,-40.2957,2.6064,1.4852,1.3726,60.786,-4794.6632,69.4905,30.5095,0.1639,0.054,2.1939,0.1769,17.7494
神州信息,5.25,3.01,19.5371,241.9906,0.2511,8014.3128,8.3185,3.183,113.1008,5.1505,69.8961,1.3013,276.6464,19.3875,-31.4155,41.7108,28.848,-30.9686,41.6192,1.3474,1.0688,36.7321,601.6739,49.2426,50.7574,0.0704,0.0594,2.2115,0.117,11.8563
万向钱潮,19.16,7.73,21.9471,833.8066,0.3634,10785.8217,4.7011,5.3199,67.6704,5.4006,66.6593,1.3819,260.5109,5.3155,6.1994,3.1244,-9.6423,6.7647,3.9088,1.2011,0.9452,32.1077,1010.7902,41.0138,58.9862,0.1157,0.1084,1.4017,0.1837,20.9633
昆百大A,2.1,4.13,23.8078,79.1658,0.0676,1916.6032,1.6377,48.8349,7.3718,1.1596,310.4519,0.5319,676.819,43.1921,333.6027,0.8811,9.6852,103.003,0.5417,2.4343,1.7586,61.8928,311.7798,56.8149,43.1851,0.0691,0.0198,1.511,0.0459,8.916
烽火电子,7.72,7.88,43.4609,88.2401,0.148,1119.1017,1.8781,1.8181,198.0089,1.0692,336.7003,0.5987,601.3028,3.9025,13.5309,11.1511,1.8558,15.3846,11.6464,2.198,1.4733,40.6774,-14125.3113,54.2064,45.7936,-0.0256,-0.0124,-0.27,-0.0271,-3.4647
供销大集,1.43,3,22.9906,401.4011,0.0668,13353.4979,2.2226,100.791,3.5717,2.25,160,0.9279,387.9728,128.3594,851.5112,1102.1109,394.4068,54,1101.0801,1.8203,1.1585,95.4077,311.666,63.0395,36.9605,0.3342,0.0987,10.5081,0.2671,33.1784
渝三峡A,22.74,9.48,7.584,223.4812,0.5154,2357.3155,5.4367,20.7751,17.3284,18.0656,19.9274,3.729,96.5406,263.5915,54.5795,26.345,25.6263,57.5758,26.345,2.4224,2.074,122.9265,1742.963,73.7224,26.2776,0.0349,0.0617,0.368,0.2348,26.3675
海南海药,3.03,10.91,52.3797,164.629,0.1232,1508.9535,1.1294,3.4333,104.8554,1.9972,180.2524,0.3342,1077.1993,-8.2046,-19.4033,121.9549,96.782,-61.1111,136.6419,2.2689,2.143,109.4844,310.464,58.6026,41.3974,-0.0117,-0.0018,-0.1113,-0.0045,-0.6174
泸州老窖,17.47,23.21,62.4332,1927.7435,1.3747,8303.9968,5.9218,1029.9527,0.3495,1.1666,308.5891,0.8714,413.1283,20.345,25.7282,7.3563,3.7352,30.9025,7.3407,3.9315,2.9214,193.4448,-4203.4978,81.3559,18.6441,0.3161,0.192,1.3464,1.0297,106.5642
苏常柴A,2.69,2.73,18.2394,62.5399,0.1114,2283.0289,4.0668,6.8367,52.657,4.1884,85.9517,1.1505,312.9074,-9.3964,-12.0959,15.9356,15.2348,-15.3846,16.0168,1.7207,1.3129,55.3674,-549.0802,62.8878,37.1122,0.0436,0.0267,1.5612,0.072,8.2117
新大洲A,1.49,3.77,27.5031,32.8492,0.0403,870.3324,1.0691,4.4096,81.6401,4.2301,85.1044,0.613,587.2757,-5.0864,-99.123,0.3012,2.2621,-42.1203,-0.1736,1.1885,1.0979,33.9681,94.9204,57.9875,42.0125,0.1239,0.0216,349.9707,0.0514,7.0533
海马汽车,3.06,1.65,13.6191,230.2309,0.1399,13890.071,8.4456,88.709,4.0582,7.5883,47.4415,1.9354,186.0081,14.031,-87.2876,-0.7177,4.6053,41.7004,1.9388,0.7943,0.6003,25.5598,-153.9723,52.9757,47.0243,0.0255,0.0195,27.3296,0.0414,4.2438
广东甘化,7.87,21.64,-8.6776,102.4062,0.2312,473.1998,1.0685,6.5031,55.3582,8.7533,41.1273,0.5839,616.5439,18.8519,-42.2513,8.4944,-19.4894,-42.5,8.5506,3.7511,3.5196,107.6282,853.5488,82.9565,17.0435,0.0027,8.00E-04,0.0123,0.0047,0.7452
威孚高科,12.93,26.03,23.9501,1672.2243,1.6573,6422.7004,6.3657,4.9675,72.4711,4.4103,81.6271,0.6959,517.3157,11.8617,11.1569,9.7038,9.9317,11.4094,9.7097,3.1498,2.7213,126.0398,-19863.3146,77.6101,22.3899,0.0821,0.0305,0.3055,0.1364,16.7435
北部湾港,7.13,15.08,34.3466,451.7384,0.4734,2994.5415,3.1387,6.6727,53.9512,25.274,14.2439,1.3635,264.0264,-1.9703,17.6622,6.2285,-0.7372,7.0136,6.2424,0.8436,0.8157,45.9439,427.8711,60.2505,39.7495,0.368,0.0898,2.2946,0.226,44.9094
汇源通信,1.28,0.66,17.7086,3.0195,0.0156,454.9782,2.352,2.2813,157.8048,4.2599,84.509,0.995,361.809,4.6038,-78.6369,1.9269,3.9756,-77.7778,1.7958,1.7152,1.3792,52.4886,6213.1939,47.2851,52.7149,-0.0075,-0.0062,-0.8959,-0.0117,-1.2447
金洲慈航,12.28,9.81,18.5909,1037.29,0.9768,10564.2562,9.9486,8.5527,42.092,7.8592,45.8062,0.9695,371.3254,6.4606,266.7073,15.4426,79.286,113.0435,11.5245,0.8642,0.8029,34.9602,1056.0067,26.9894,73.0106,0.1467,0.0453,1.3773,0.062,9.8954
启迪古汉,21.14,17.38,52.5656,55.1752,0.247,317.4105,1.4212,40.0287,8.9935,2.2158,162.4695,1.2139,296.5648,7.6992,123.9744,28.2621,7.3616,146.6068,26.811,1.1169,0.855,48.1836,5340.7907,41.8526,58.1474,-0.1024,-0.0516,-0.6489,-0.0887,-12.7709
太阳能,5.78,15.07,32.8602,653.2493,0.4779,4333.4803,3.1703,1.2917,278.7025,15.8159,22.7619,0.6595,545.8681,19.3704,37.6016,85.2691,30.9239,-19.2308,87.6013,1.3624,1.3211,26.755,238.7238,38.7024,61.2976,0.3136,0.0457,2.0027,0.0745,23.1263
平潭发展,0.64,2.57,14.7666,20.2796,0.0104,786.2306,0.4069,2.9112,123.6603,0.4973,723.9091,0.2485,1448.6922,-18.3715,-87.2012,1.8922,9.8128,-76.1364,0.652,6.222,3.3217,249.915,-55.0822,83.6928,16.3072,-0.047,-0.0089,-6.9151,-0.0544,-7.4092
古井贡酒,14.82,13.78,74.6793,829.6301,1.6473,6017.1437,11.9482,698.2333,0.5156,0.9573,376.0577,1.2907,278.9184,14.5378,18.8295,22.9018,21.6208,16.1972,15.7518,1.7862,1.108,20.2303,-3703.6475,68.0013,31.9987,0.1966,0.1354,1.3915,0.4233,44.9179
兴蓉环境,9.75,28.58,41.9518,874.2151,0.2927,3058.3355,1.0241,6.2312,57.7738,8.4822,42.4418,1.014,355.0296,-0.1356,2.2704,10.076,19.1323,3.5714,9.1774,0.7009,0.6354,44.5505,1584.7264,54.0974,45.9026,0.4643,0.0839,1.6288,0.1828,36.4939
青岛双星,3.61,1.93,14.6362,95.3389,0.1413,4927.7262,7.3048,5.1344,70.1153,4.4763,80.4236,1.3659,263.5625,64.6029,31.6203,4.0577,22.7559,55.5556,3.4927,1.1639,0.8563,30.8475,241.8271,37.2502,62.7498,0.006,0.0041,0.3769,0.0065,0.8794
建投能源,12.94,15.48,31.3953,1453.1366,0.811,9387.053,5.2394,8.1364,44.2456,17.7666,20.2627,2.3157,155.4606,-2.4814,-25.8809,5.587,13.1348,-28.922,6.0956,0.5476,0.4917,21.0385,747.415,45.3905,54.6095,0.3053,0.098,1.4732,0.1795,32.6686
韶能股份,10.42,13.77,34.7579,440.5731,0.4077,3198.7653,2.9603,10.9544,32.8635,6.9817,51.5634,2.6635,135.1605,6.3695,53.6162,7.1574,3.8265,57.6923,7.0551,0.7529,0.5753,20.1253,516.3953,50.9254,49.0746,0.3593,0.1301,2.4815,0.2652,72.0579
渤海股份,4.06,5.32,22.9087,42.5459,0.2181,798.7843,4.0965,4.8876,73.6558,25.2061,14.2823,1.3217,272.3765,4.9319,-4.6623,3.9459,41.8544,-4.3478,4.2381,0.3624,0.356,24.1841,606.5542,34.1636,65.8364,0.186,0.0429,3.3252,0.0651,7.5613
华媒控股,12.62,12.22,30.9866,223.064,0.2191,1824.3314,1.7926,3.6643,98.2452,33.5509,10.73,1.2141,296.5159,17.3935,-10.0716,16.7427,23.7279,-21.4286,14.746,1.5515,1.517,81.3524,-5326.5162,67.3574,32.6426,0.1588,0.0978,1.0216,0.2995,30.1124
中迪投资,9.25,101.22,35.2078,133.1134,0.4465,131.4986,0.4411,2943.236,0.1223,0.2021,1781.2964,0.0855,4210.5263,-71.0786,632.7298,10.4622,6.7769,488.2353,10.5787,2.3145,1.5875,9.8664,-5010.8936,68.0601,31.9399,-0.2463,-0.0153,-0.2435,-0.0479,-4.8831
西安旅游,1.33,1.33,6.2807,10.7133,0.0452,800.3636,3.3806,48.2842,7.4559,3.8865,92.6283,0.9905,363.4528,5.2552,5.7258,1.5784,19.4348,-3.617,1.7798,1.6932,1.1993,8.6429,224.6321,61.1756,38.8244,-0.0629,-0.0364,-5.5309,-0.0938,-9.8437
京汉股份,6.42,2.57,17.7548,109.2451,0.14,4242.6169,5.4375,79.2061,4.5451,0.9047,397.922,0.7139,504.2723,75.8028,-27.8405,0.0813,-7.159,-77.0492,2.8646,1.5139,0.4639,22.9507,961.4115,28.6889,71.3111,0.1945,0.1211,4.3405,0.1698,21.797
海螺型材,3.07,2.38,14.5967,75.9719,0.211,3184.5147,8.8458,24.3662,14.7746,6.4942,55.4341,1.5182,237.1229,-7.1325,-26.0408,0.4795,-0.8676,-19.6497,1.6457,1.889,1.5279,28.433,406.0019,68.7903,31.2097,0.1051,0.0864,3.8421,0.2768,29.5574
新华联,8.49,6.97,28.7104,523.8937,0.2762,7515.8111,3.9625,28.2082,12.7622,0.2671,1347.8098,0.2639,1364.1531,61.7457,65.5172,2.7051,31.1237,64.7059,4.2282,1.7831,0.5624,44.981,402.4278,15.6294,84.3706,-0.1317,-0.0222,-2.0768,-0.0263,-5.5054
吉林敖东,8.94,60.89,71.0269,1666.4914,1.8631,2736.6971,3.0596,6.8708,52.3956,1.6644,216.2942,0.8557,420.7082,17.2153,-36.3586,7.3389,2.5536,-34.8276,7.2524,2.9926,2.534,125.5865,17976.7432,92.7904,7.2096,0.122,0.0164,0.2016,0.2276,30.8365
长安汽车,23.6,13.09,17.8946,10285.2841,2.1415,78542.4418,16.3539,66.16,5.4414,8.357,43.0777,1.3355,269.562,17.6285,3.568,26.8615,19.1206,2.8169,26.7226,1.1001,0.9783,41.3081,-3289.0415,40.7032,59.2968,0.0291,0.0215,0.2225,0.0362,3.8113
远大控股,13.79,0.51,2.3079,390.9382,0.653,75752.1288,126.5415,98.6927,3.6477,38.4696,9.358,7.6518,47.0478,36.8201,-11.878,59.1971,43.1117,-50.6579,194.7369,1.3837,1.0965,53.1746,358.7221,25.9169,74.0831,-4.00E-04,-0.0025,-0.0564,-0.0034,-0.3662
天茂集团,12.88,369.54,15.5737,1778.7189,0.4176,481.3262,0.113,11.3373,31.7536,1.4143,254.5429,0.048,7500,-11.0479,1140.8643,1043.5407,4792.7471,144.4444,693.3565,5.18,5.0649,287.498,--,17.3041,82.6959,-4.8664,-0.0199,-0.7534,-0.024,-61.4818
高新发展,4.02,2.63,14.9111,29.3667,0.0942,1113.7633,3.5757,2.3778,151.4005,1.4734,244.3328,0.3661,983.3379,-37.1025,-31.498,5.066,-12.2753,-43.3735,4.3098,1.0451,0.8345,40.1664,-3.0671,20.7056,79.2944,0.0575,0.0184,1.8995,0.0232,2.4318
顺发恒业,6.56,10.07,27.6922,366.3176,0.1505,3635.3189,1.4944,122.354,2.9423,0.3306,1088.9292,0.2897,1242.6648,4.6401,10.4819,49.1223,39.9228,-27.2727,48.398,1.8261,0.9202,84.6699,1369.4742,33.7214,66.2786,0.909,0.1986,9.1504,0.2996,40.7186
三木集团,1.33,0.33,7.9465,16.575,0.0356,4919.0766,10.5668,105.7242,3.4051,2.836,126.9394,1.1383,316.2611,6.4024,11.3654,3.2899,-5.5406,36.3985,1.3456,0.9847,0.5694,29.1029,171.8469,20.8129,79.1871,0.0489,0.0356,6.027,0.045,5.7493
英力特,3.79,6.87,20.3387,109.794,0.3622,1596.0513,5.2659,3335.6749,0.1079,6.9287,51.9578,1.7541,205.2335,-5.883,269.5623,3.6468,5.9251,267.3469,3.6468,2.7411,2.1642,95.4156,-11675.7997,86.9376,13.0624,0.1253,0.0601,1.8216,0.4598,49.6487
风华高科,3.08,5,20.0426,138.9061,0.1551,2774.3472,3.099,3.2763,109.88,4.6834,76.8672,0.9196,391.4746,43.0391,125.6999,-4.4332,1.5221,100,-4.7127,1.6812,1.4217,29.6795,1561.5089,68.3576,31.6424,0.0782,0.0325,1.4848,0.1026,12.2632
茂化实华,7.18,2.07,8.9155,61.4064,0.1181,2960.2508,5.6941,119.4545,3.0137,23.6954,15.1928,3.7843,95.1299,-3.4798,-45.5993,-0.3562,0.6324,-29.4118,-0.4217,2.6288,2.2673,102.284,2918.3626,73.591,26.409,0.1041,0.2408,4.1887,0.9119,105.5819
西王食品,7.01,3.99,29.2732,134.8151,0.2966,3375.2223,7.4257,10.077,35.7249,5.0519,71.2603,2.3084,155.9522,50.4257,9.1618,104.7469,283.9168,-23.0769,41.2326,0.9391,0.628,32.3763,446.1578,41.6215,58.3785,-0.0438,-0.0221,-0.9263,-0.0379,-6.9466
仁和药业,13.53,10.43,36.6133,372.3803,0.3007,3567.0783,2.8805,13.7391,26.2026,5.4742,65.763,1.8966,189.8134,41.3352,-1.1013,23.2086,22.4513,-6.25,15.1877,3.1025,2.3952,161.4398,-83262.2869,82.9125,17.0875,0.1464,0.1351,1.2119,0.7905,80.8024
格力电器,28.62,14.23,32.7018,15420.965,2.5634,108302.5653,18.0032,37.0915,9.7057,7.88,45.6853,0.8209,438.5431,10.801,22.9798,13.0892,12.7841,23.0769,13.3468,1.1264,1.0552,75.3593,-282.4376,30.1166,69.8834,0.1372,0.0815,0.9572,0.1166,11.7122
泰达股份,7.68,1.73,6.5985,270.8684,0.1835,15631.8063,10.5937,8.6809,41.4704,1.1407,315.5957,0.6818,528.0141,61.8943,34.8484,11.1153,12.2618,6.3731,12.4908,1.3765,0.6274,32.7323,302.1924,13.5125,86.4875,-0.0677,-0.033,-2.4743,-0.0382,-5.8653
金科股份,6.97,4.32,20.7406,1395.2603,0.2611,32235.4416,6.0327,41.3717,8.7016,0.3556,1012.3735,0.3454,1042.2698,66.1743,45.1266,46.9036,14.3338,3.7037,55.6433,2.0737,0.5795,36.8611,830.5894,20.6246,79.3754,0.1937,0.0572,3.4877,0.072,13.0443
长春高新,12.43,16.73,79.421,484.8525,2.8501,2897.4398,17.0325,7.2836,49.4261,0.8802,408.998,0.8679,414.7943,20.6216,25.7052,82.7566,62.5873,5.1195,119.3471,2.7835,2.3571,70.4276,-4271.5122,71.7407,28.2593,0.1063,0.0497,0.4551,0.1757,19.4226
永安林业,5.77,7.9,22.0408,122.9103,0.3604,1553.9841,4.5572,2.7116,132.7629,1.2837,280.4394,0.7271,495.1176,74.2796,171.8548,5.7505,8.5416,80,5.6763,1.2798,0.7891,29.7804,469.6314,49.9899,50.0101,0.1476,0.053,1.7762,0.1061,13.4781
湖北广电,5.41,12.21,45.3852,303.2683,0.4766,2482.4772,3.9019,26.7116,13.4773,43.9509,8.191,2.5652,140.3399,3.0865,-19.4766,8.2855,6.763,-17.2414,4.6337,0.4695,0.4577,16.6671,3660.0942,71.3361,28.6639,0.4243,0.1297,3.5202,0.4526,46.9567
经纬纺机,8.1,8.62,47.7171,544.5525,0.7733,6314.0443,8.9671,5.9605,60.3976,2.8034,128.4155,0.3069,1173.0205,11.6804,10.8435,15.3279,25.8482,18.4615,10.8665,1.7567,1.6897,98.4388,759.9879,44.9167,55.0833,0.0644,0.0115,0.1847,0.0209,3.3105
美好置业,10.26,12.77,36.0602,664.8562,0.2597,5204.5759,2.0333,37.2923,9.6535,0.2868,1255.2301,0.3148,1143.5832,11.2373,55.2288,9.8062,3.0988,55.2899,10.221,2.3948,0.9271,55.7694,778.2274,37.0511,62.9489,0.6559,0.1897,5.1764,0.3013,48.496
金鸿控股,4.84,7.71,33.3288,190.5395,0.392,2471.143,5.0845,5.7709,62.382,45.5236,7.908,1.3616,264.3948,-3.9599,-25.3755,3.8523,32.2456,-22.9817,3.2828,0.4795,0.4682,25.7151,258.332,35.5916,64.4084,0.2822,0.0573,3.2583,0.089,14.2271
盈方微,3.4,5.07,32.5237,24.1717,0.0295,476.3641,0.5833,3.7026,97.229,5.3477,67.3187,1.3136,274.056,26.7867,21.3861,23.9907,10.091,15.1751,24.0899,4.3616,3.762,99.6054,-137.0838,88.5202,11.4798,0.0981,0.0584,2.0108,0.509,55.2331
阳光城,9.31,6.27,23.3057,1230.0598,0.3037,19598.0201,4.8389,28.4516,12.6531,0.2567,1402.4153,0.2147,1676.7583,-12.4305,-17.3918,37.7108,71.6187,-31.8182,9.8918,2.1967,0.7639,36.2195,5030.2023,15.7139,84.2861,-0.1317,-0.0214,-1.8033,-0.0254,-4.9495
上峰水泥,9.9,4.98,20.2465,145.2293,0.1784,2916.0647,3.584,14.8461,24.2488,3.0489,118.0754,1.6948,212.4144,43.9645,131.4621,-14.0169,24.2619,125,-15.6125,0.5851,0.2593,14.0592,343.5304,27.5807,72.4193,0.1868,0.0937,3.9174,0.1294,14.6456
当代东方,7.66,18,29.6958,177.4705,0.2237,985.5282,1.2422,2.905,123.9243,2.0746,173.5274,0.5377,669.5183,99.9106,63.6316,17.0338,22.8049,-39.0608,10.8927,3.9279,3.1,59.259,6985.9747,78.2821,21.7179,-0.0955,-0.0299,-0.4968,-0.1375,-17.8934
恒天海龙,1.67,0.93,15.3947,4.5214,0.0052,486.0992,0.5626,4.6835,76.8656,7.1179,50.5767,1.6149,222.924,-76.5229,-72.338,2.5948,2.0333,-91.7981,1.6997,1.8587,1.5288,59.4027,-389.7513,76.1658,23.8342,0.0056,0.0032,0.1679,0.0136,1.5456
视觉中国,9.34,29.18,58.529,214.6592,0.3064,735.497,1.0498,2.3174,155.3465,13.4329,26.7999,0.6897,521.9661,35.475,34.7901,10.4699,27.1988,33.2753,10.3988,1.7296,1.6819,75.9006,1304.6113,66.2102,33.7898,0.3188,0.0665,1.017,0.1969,38.0421
东方电子,3.8,2.51,30.1766,59.7258,0.061,2371.7469,2.4246,2.7876,129.1433,2.0788,173.1768,0.9668,372.3624,13.848,30.6725,6.848,4.2354,19.1033,3.8437,1.9634,1.3161,33.598,-2042.5202,59.4629,40.5371,-0.0254,-0.0177,-0.4061,-0.0436,-4.6507
中山公用,8.49,65.81,32.6868,962.6775,0.6526,1462.6017,0.9915,6.4335,55.9571,12.0928,29.7698,0.7381,487.7388,18.8844,-34.2316,4.2188,9.5622,-38.0952,4.243,0.7939,0.7568,27.0137,868.2274,76.3978,23.6022,0.2952,0.0287,0.432,0.1215,17.348
建新矿业,13.39,21.02,42.0361,234.3233,0.206,1114.3128,0.9797,5.0676,71.0395,12.781,28.1668,1.8612,193.4236,2.1694,-19.1735,18.5739,1.8364,-18.7697,17.4277,3.8784,3.452,231.4409,7642.2717,90.5326,9.4674,0.3709,0.2112,1.7756,2.2303,272.0684
宝新能源,8.18,19.05,36.3439,674.5637,0.31,3539.8512,1.6268,10.035,35.8744,15.8961,22.6471,0.971,370.7518,-0.9586,4.6918,62.8742,62.2972,-10.8108,62.8351,6.1289,5.9284,434.6334,670.1012,52.3239,47.6761,0.3175,0.0714,1.6662,0.1497,121.9983
